time,mean_pressure,min_pressure,max_pressure,std_pressure,pressure_range,anomaly
567000,53.61374335683346,-1.2939453e-06,98.21974,19.346847986295135,98.2197412939453,0
567900,53.60136467804568,-1.2939453e-06,98.18467,19.374269010897212,98.1846712939453,0
568800,53.51505106726279,-1.2939453e-06,100.06842,19.488968933551966,100.0684212939453,0
569700,53.521522508348674,-1.2939453e-06,100.14991,19.51609264338171,100.14991129394531,0
570600,53.52621955834855,-1.2939453e-06,100.219635,19.54284566422781,100.2196362939453,0
571500,53.53078173627787,-1.2939453e-06,100.2891,19.569888841344664,100.28910129394531,0
572400,53.50281255683349,-1.2939453e-06,100.21506,19.69035921459443,100.2150612939453,0
573300,52.51783072627788,-1.2939453e-06,100.44153,18.35106147876479,100.4415312939453,0
574200,52.53452099711127,-1.2939453e-06,100.51085,18.343124431176523,100.51085129394531,0
575100,52.551089594459754,-1.2939453e-06,100.579956,18.33551102945849,100.5799572939453,0
576000,52.34749017299512,-1.2939453e-06,100.81478,18.179898056142243,100.8147812939453,0
576900,52.358926567439525,-1.2939453e-06,100.88989,18.1726976596899,100.8898912939453,0
577800,52.37023391718698,-1.2939453e-06,100.96461,18.165800433896337,100.9646112939453,0
578700,52.38142674193446,-1.2939453e-06,101.03902,18.159216967314087,101.0390212939453,0
579600,51.77937993511628,-1.2939453e-06,100.393616,17.532745048793743,100.3936172939453,0
580500,51.73009302930824,-1.2939453e-06,100.441666,17.527612686339644,100.4416672939453,0
581400,51.68019368132847,-1.2939453e-06,100.486,17.523262378982828,100.48600129394531,0
582300,51.63036718789405,-1.2939453e-06,100.53018,17.52003754317721,100.5301812939453,0
583200,51.78291091087384,-1.2939453e-06,100.925186,17.554606897082195,100.9251872939453,0
584100,52.07132122046979,-1.2939453e-06,100.95061,18.021953318742064,100.9506112939453,0
585000,52.0767560894092,-1.2939453e-06,101.00768,18.015359999934095,101.0076812939453,0
585900,52.082170633601194,-1.2939453e-06,101.06458,18.009003168964686,101.06458129394531,0
586800,49.36004397451021,-1.2939453e-06,89.86492,16.940522294671386,89.8649212939453,1
587700,49.26224913612642,-1.2939453e-06,89.873604,16.9317924804461,89.8736052939453,1
588600,49.16561330759103,-1.2939453e-06,89.88234,16.924824155221426,89.8823412939453,1
589500,49.06912336541933,-1.2939453e-06,89.8912,16.919600784060492,89.8912012939453,1
590400,50.84551050910623,-1.2939453e-06,98.492065,17.523245164935403,98.4920662939453,1
591300,50.81867461466174,-1.2939453e-06,98.483696,17.513460778615396,98.4836972939453,1
592200,50.791289654560806,-1.2939453e-06,98.47044,17.503465095120564,98.4704412939453,1
593100,50.63020508082339,-1.2939453e-06,98.479385,17.256775816003984,98.4793862939453,1
594000,49.97100855683346,-1.2939453e-06,98.22848,17.062164193432277,98.22848129394531,1
594900,49.91094154016679,-1.2939453e-06,98.200745,17.070687400978546,98.2007462939453,1
595800,51.16266408738899,-1.2939453e-06,98.06919,18.484491610503863,98.06919129394531,1
596700,51.25178621415674,-1.2939453e-06,98.029785,18.62777790213584,98.0297862939453,1
597600,50.64183723284359,-1.2939453e-06,97.42434,18.538266635621458,97.4243412939453,1
598500,50.56068455153045,-1.2939453e-06,97.32845,18.562301755178648,97.3284512939453,1
599400,50.479580558096124,-1.2939453e-06,97.23266,18.586465717835424,97.2326612939453,1
600300,51.601125732338495,-1.2939453e-06,97.1694,18.62211427828069,97.1694012939453,0
601200,52.074381780065735,-1.2939453e-06,97.82023,18.893266192938786,97.8202312939453,0
602100,52.16588600885367,-1.2939453e-06,97.812294,19.007760769052712,97.8122952939453,0
603000,52.430601691252654,-1.2939453e-06,97.78714,19.089053155585635,97.7871412939453,0
603900,52.42479589294465,-1.2939453e-06,97.76541,19.092459089911024,97.7654112939453,0
604800,53.98110064647984,-1.2939453e-06,99.47282,19.70322006740477,99.4728212939453,0
